name,url,season,stats
Liverpool,https://www.premierleague.com/en/clubs/14/liverpool/stats,2020/2021,"[{'Games Played': '38', 'Goals': '68', 'Goals Conceded': '42', 'Shots': '428', 'Shots On Target': '214', 'Penalties Taken (Scored)': '6 (6)', 'Free Kicks Scored': '22', 'Hit Woodwork': '12', 'Crosses (Completed %)': '619 (18%)', 'Interceptions': '347', 'Blocks': '58', 'Clearances': '544', 'Penalties Saved (%)': '1 (13%)', 'Passes': '24,292', 'Long Passes (Completed %)': '2,032 (50%)', 'Corners Taken': '260', 'Dribbles (Completed %)': '696 (58%)', 'Duels Won': '1,786', 'Aerial Duels Won': '543', 'Red Cards': '0', 'Yellow Cards': '40', 'Fouls': '396', 'Offsides': '65', 'Own Goals': '3'}]"
Manchester City,https://www.premierleague.com/en/clubs/43/manchester-city/stats,2020/2021,"[{'Games Played': '38', 'Goals': '83', 'Goals Conceded': '32', 'Shots': '436', 'Shots On Target': '218', 'Penalties Taken (Scored)': '9 (5)', 'Free Kicks Scored (Scored)': '21 (1)', 'Hit Woodwork': '20', 'Crosses (Completed %)': '432 (13%)', 'Interceptions': '319', 'Blocks': '82', 'Clearances': '429', 'Penalties Saved (%)': '2 (20%)', 'Passes': '25,651', 'Long Passes (Completed %)': '1,700 (60%)', 'Corners Taken': '247', 'Dribbles (Completed %)': '783 (62%)', 'Duels Won': '1,834', 'Aerial Duels Won': '485', 'Red Cards': '2', 'Yellow Cards': '46', 'Fouls': '361', 'Offsides': '57', 'Own Goals': '1'}]"
Manchester United,https://www.premierleague.com/en/clubs/1/manchester-united/stats,2020/2021,"[{'Games Played': '38', 'Goals': '73', 'Goals Conceded': '44', 'Shots': '426', 'Shots On Target': '213', 'Penalties Taken (Scored)': '11 (10)', 'Free Kicks Scored': '21', 'Hit Woodwork': '10', 'Crosses (Completed %)': '427 (18%)', 'Interceptions': '387', 'Blocks': '116', 'Clearances': '595', 'Passes': '20,995', 'Long Passes (Completed %)': '1,793 (55%)', 'Corners Taken': '197', 'Dribbles (Completed %)': '712 (58%)', 'Duels Won': '1,913', 'Aerial Duels Won': '552', 'Red Cards': '1', 'Yellow Cards': '64', 'Fouls': '452', 'Offsides': '76', 'Own Goals': '3'}]"
Newcastle United,https://www.premierleague.com/en/clubs/4/newcastle-united/stats,2020/2021,"[{'Games Played': '38', 'Goals': '46', 'Goals Conceded': '62', 'Shots': '284', 'Shots On Target': '142', 'Penalties Taken (Scored)': '7 (6)', 'Free Kicks Scored (Scored)': '25 (1)', 'Hit Woodwork': '13', 'Crosses (Completed %)': '466 (22%)', 'Interceptions': '362', 'Blocks': '160', 'Clearances': '876', 'Penalties Saved (%)': '1 (20%)', 'Passes': '13,116', 'Long Passes (Completed %)': '2,304 (42%)', 'Corners Taken': '161', 'Dribbles (Completed %)': '587 (60%)', 'Duels Won': '1,916', 'Aerial Duels Won': '649', 'Red Cards': '3', 'Yellow Cards': '61', 'Fouls': '388', 'Offsides': '58', 'Own Goals': '2'}]"
Sheffield United,https://www.premierleague.com/en/clubs/49/sheffield-united/stats,2020/2021,"[{'Games Played': '38', 'Goals': '20', 'Goals Conceded': '63', 'Shots': '198', 'Shots On Target': '99', 'Penalties Taken (Scored)': '4 (3)', 'Free Kicks Scored': '5', 'Hit Woodwork': '5', 'Crosses (Completed %)': '457 (17%)', 'Interceptions': '351', 'Blocks': '152', 'Clearances': '796', 'Passes': '14,647', 'Long Passes (Completed %)': '2,280 (40%)', 'Corners Taken': '171', 'Dribbles (Completed %)': '475 (57%)', 'Duels Won': '1,914', 'Aerial Duels Won': '725', 'Red Cards': '3', 'Yellow Cards': '73', 'Fouls': '459', 'Offsides': '73', 'Own Goals': '1'}]"
Southampton,https://www.premierleague.com/en/clubs/20/southampton/stats,2020/2021,"[{'Games Played': '38', 'Goals': '47', 'Goals Conceded': '68', 'Shots': '336', 'Shots On Target': '168', 'Penalties Taken (Scored)': '6 (5)', 'Free Kicks Scored (Scored)': '20 (4)', 'Hit Woodwork': '12', 'Crosses (Completed %)': '319 (14%)', 'Interceptions': '401', 'Blocks': '95', 'Clearances': '644', 'Penalties Saved (%)': '1 (11%)', 'Passes': '17,689', 'Long Passes (Completed %)': '2,029 (37%)', 'Corners Taken': '178', 'Dribbles (Completed %)': '601 (57%)', 'Duels Won': '2,018', 'Aerial Duels Won': '534', 'Red Cards': '3', 'Yellow Cards': '52', 'Fouls': '428', 'Offsides': '76'}]"
Tottenham Hotspur,https://www.premierleague.com/en/clubs/6/tottenham-hotspur/stats,2020/2021,"[{'Games Played': '38', 'Goals': '68', 'Goals Conceded': '45', 'Shots': '352', 'Shots On Target': '176', 'Penalties Taken (Scored)': '5 (5)', 'Free Kicks Scored': '35', 'Hit Woodwork': '24', 'Crosses (Completed %)': '338 (19%)', 'Interceptions': '342', 'Blocks': '147', 'Clearances': '746', 'Passes': '19,070', 'Long Passes (Completed %)': '2,081 (44%)', 'Corners Taken': '168', 'Dribbles (Completed %)': '715 (56%)', 'Duels Won': '2,125', 'Aerial Duels Won': '625', 'Red Cards': '2', 'Yellow Cards': '53', 'Fouls': '440', 'Offsides': '45', 'Own Goals': '2'}]"
West Bromwich Albion,https://www.premierleague.com/en/clubs/35/west-bromwich-albion/stats,2020/2021,"[{'Games Played': '38', 'Goals': '35', 'Goals Conceded': '76', 'Shots': '224', 'Shots On Target': '112', 'Penalties Taken (Scored)': '4 (4)', 'Free Kicks Scored (Scored)': '16 (1)', 'Hit Woodwork': '13', 'Crosses (Completed %)': '441 (19%)', 'Interceptions': '435', 'Blocks': '159', 'Clearances': '840', 'Penalties Saved (%)': '1 (9%)', 'Passes': '12,388', 'Long Passes (Completed %)': '2,365 (38%)', 'Corners Taken': '145', 'Dribbles (Completed %)': '505 (52%)', 'Duels Won': '1,966', 'Aerial Duels Won': '725', 'Red Cards': '4', 'Yellow Cards': '51', 'Fouls': '404', 'Offsides': '75', 'Own Goals': '2'}]"
West Ham United,https://www.premierleague.com/en/clubs/21/west-ham-united/stats,2020/2021,"[{'Games Played': '38', 'Goals': '62', 'Goals Conceded': '47', 'Shots': '330', 'Shots On Target': '165', 'Penalties Taken (Scored)': '4 (2)', 'Free Kicks Scored': '17', 'Hit Woodwork': '23', 'Crosses (Completed %)': '569 (21%)', 'Interceptions': '437', 'Blocks': '124', 'Clearances': '729', 'Penalties Saved (%)': '1 (20%)', 'Passes': '15,152', 'Long Passes (Completed %)': '2,142 (43%)', 'Corners Taken': '168', 'Dribbles (Completed %)': '542 (55%)', 'Duels Won': '1,904', 'Aerial Duels Won': '757', 'Red Cards': '3', 'Yellow Cards': '48', 'Fouls': '375', 'Offsides': '74', 'Own Goals': '2'}]"
Wolverhampton Wanderers,https://www.premierleague.com/en/clubs/39/wolverhampton-wanderers/stats,2020/2021,[{}]
