name,url,season,stats
Liverpool,https://www.premierleague.com/en/clubs/14/liverpool/stats,2023/2024,"[{'Games Played': '38', 'Goals': '86', 'Goals Conceded': '41', 'Shots': '554', 'Shots On Target': '277', 'Penalties Taken (Scored)': '9 (6)', 'Free Kicks Scored (Scored)': '18 (1)', 'Hit Woodwork': '25', 'Crosses (Completed %)': '516 (22%)', 'Interceptions': '292', 'Blocks': '108', 'Clearances': '565', 'Passes': '22,515', 'Long Passes (Completed %)': '1,883 (51%)', 'Corners Taken': '287', 'Dribbles (Completed %)': '662 (50%)', 'Duels Won': '1,967', 'Aerial Duels Won': '591', 'Red Cards': '5', 'Yellow Cards': '65', 'Fouls': '463', 'Offsides': '100', 'Own Goals': '6'}]"
Luton Town,https://www.premierleague.com/en/clubs/102/luton-town/stats,2023/2024,"[{'Games Played': '38', 'Goals': '52', 'Goals Conceded': '85', 'XG': '43.36', 'Shots': '282', 'Shots On Target': '141', 'Shots On Target Inside the Box': '140', 'Shots On Target Outside the Box': '91', 'Touches in the Opposition Box': '830', 'Penalties Taken (Scored)': '5 (5)', 'Free Kicks Scored (Scored)': '11 (1)', 'Hit Woodwork': '13', 'Crosses (Completed %)': '562 (20%)', 'Interceptions': '325', 'Blocks': '183', 'Clearances': '868', 'Passes': '13,337', 'Long Passes (Completed %)': '2,245 (39%)', 'Corners Taken': '204', 'Dribbles (Completed %)': '685 (52%)', 'Duels Won': '2,091', 'Aerial Duels Won': '646', 'Red Cards': '0', 'Yellow Cards': '71', 'Fouls': '443', 'Offsides': '67', 'Own Goals': '3'}]"
Manchester City,https://www.premierleague.com/en/clubs/43/manchester-city/stats,2023/2024,"[{'Games Played': '38', 'Goals': '96', 'Goals Conceded': '34', 'Shots': '556', 'Shots On Target': '278', 'Penalties Taken (Scored)': '10 (9)', 'Free Kicks Scored (Scored)': '25 (3)', 'Hit Woodwork': '11', 'Crosses (Completed %)': '469 (23%)', 'Interceptions': '233', 'Blocks': '75', 'Clearances': '420', 'Passes': '26,251', 'Long Passes (Completed %)': '1,605 (62%)', 'Corners Taken': '286', 'Dribbles (Completed %)': '659 (57%)', 'Duels Won': '1,629', 'Aerial Duels Won': '332', 'Red Cards': '2', 'Yellow Cards': '52', 'Fouls': '289', 'Offsides': '42', 'Own Goals': '2'}]"
Manchester United,https://www.premierleague.com/en/clubs/1/manchester-united/stats,2023/2024,"[{'Games Played': '38', 'Goals': '57', 'Goals Conceded': '58', 'XG': '56.93', 'Shots': '386', 'Shots On Target': '193', 'Shots On Target Inside the Box': '186', 'Shots On Target Outside the Box': '124', 'Touches in the Opposition Box': '1,109', 'Penalties Taken (Scored)': '7 (6)', 'Free Kicks Scored': '15', 'Hit Woodwork': '9', 'Crosses (Completed %)': '404 (18%)', 'Interceptions': '313', 'Blocks': '207', 'Clearances': '833', 'Passes': '18,071', 'Long Passes (Completed %)': '1,939 (46%)', 'Corners Taken': '225', 'Dribbles (Completed %)': '614 (51%)', 'Duels Won': '1,763', 'Aerial Duels Won': '441', 'Red Cards': '1', 'Yellow Cards': '81', 'Fouls': '401', 'Offsides': '91'}]"
Newcastle United,https://www.premierleague.com/en/clubs/4/newcastle-united/stats,2023/2024,"[{'Games Played': '38', 'Goals': '85', 'Goals Conceded': '62', 'XG': '77.08', 'Shots': '426', 'Shots On Target': '213', 'Shots On Target Inside the Box': '192', 'Shots On Target Outside the Box': '91', 'Touches in the Opposition Box': '1,178', 'Penalties Taken (Scored)': '9 (8)', 'Free Kicks Scored': '9', 'Hit Woodwork': '13', 'Crosses (Completed %)': '446 (24%)', 'Interceptions': '285', 'Blocks': '151', 'Clearances': '651', 'Penalties Saved (%)': '1 (20%)', 'Passes': '18,231', 'Long Passes (Completed %)': '1,757 (46%)', 'Corners Taken': '193', 'Dribbles (Completed %)': '644 (55%)', 'Duels Won': '1,938', 'Aerial Duels Won': '457', 'Red Cards': '1', 'Yellow Cards': '77', 'Fouls': '386', 'Offsides': '59', 'Own Goals': '2'}]"
Nottingham Forest,https://www.premierleague.com/en/clubs/17/nottingham-forest/stats,2023/2024,"[{'Games Played': '38', 'Goals': '49', 'Goals Conceded': '67', 'Shots': '296', 'Shots On Target': '148', 'Penalties Taken (Scored)': '1 (1)', 'Free Kicks Scored': '7', 'Hit Woodwork': '15', 'Crosses (Completed %)': '405 (20%)', 'Interceptions': '331', 'Blocks': '168', 'Clearances': '910', 'Passes': '14,177', 'Long Passes (Completed %)': '1,942 (43%)', 'Corners Taken': '148', 'Dribbles (Completed %)': '543 (51%)', 'Duels Won': '1,958', 'Aerial Duels Won': '598', 'Red Cards': '3', 'Yellow Cards': '78', 'Fouls': '428', 'Offsides': '77'}]"
Sheffield United,https://www.premierleague.com/en/clubs/49/sheffield-united/stats,2023/2024,"[{'Games Played': '38', 'Goals': '35', 'Goals Conceded': '104', 'Shots': '258', 'Shots On Target': '129', 'Penalties Taken (Scored)': '5 (5)', 'Free Kicks Scored': '8', 'Hit Woodwork': '7', 'Crosses (Completed %)': '259 (23%)', 'Interceptions': '348', 'Blocks': '180', 'Clearances': '997', 'Passes': '12,230', 'Long Passes (Completed %)': '2,231 (34%)', 'Corners Taken': '142', 'Dribbles (Completed %)': '537 (47%)', 'Duels Won': '1,864', 'Aerial Duels Won': '605', 'Red Cards': '5', 'Yellow Cards': '95', 'Fouls': '423', 'Offsides': '64', 'Own Goals': '4'}]"
Tottenham Hotspur,https://www.premierleague.com/en/clubs/6/tottenham-hotspur/stats,2023/2024,"[{'Games Played': '38', 'Goals': '74', 'Goals Conceded': '61', 'Shots': '430', 'Shots On Target': '215', 'Penalties Taken (Scored)': '2 (2)', 'Free Kicks Scored': '11', 'Hit Woodwork': '18', 'Crosses (Completed %)': '509 (18%)', 'Interceptions': '355', 'Blocks': '132', 'Clearances': '652', 'Passes': '22,496', 'Long Passes (Completed %)': '1,219 (51%)', 'Corners Taken': '235', 'Dribbles (Completed %)': '722 (50%)', 'Duels Won': '1,953', 'Aerial Duels Won': '368', 'Red Cards': '4', 'Yellow Cards': '89', 'Fouls': '425', 'Offsides': '83', 'Own Goals': '5'}]"
West Ham United,https://www.premierleague.com/en/clubs/21/west-ham-united/stats,2023/2024,"[{'Games Played': '38', 'Goals': '60', 'Goals Conceded': '74', 'Shots': '308', 'Shots On Target': '154', 'Penalties Taken (Scored)': '5 (4)', 'Free Kicks Scored': '17', 'Hit Woodwork': '15', 'Crosses (Completed %)': '459 (19%)', 'Interceptions': '361', 'Blocks': '180', 'Clearances': '862', 'Penalties Saved (%)': '2 (20%)', 'Passes': '14,732', 'Long Passes (Completed %)': '2,076 (42%)', 'Corners Taken': '168', 'Dribbles (Completed %)': '674 (52%)', 'Duels Won': '2,005', 'Aerial Duels Won': '580', 'Red Cards': '3', 'Yellow Cards': '76', 'Fouls': '390', 'Offsides': '71', 'Own Goals': '2'}]"
Wolverhampton Wanderers,https://www.premierleague.com/en/clubs/39/wolverhampton-wanderers/stats,2023/2024,"[{'Games Played': '38', 'Goals': '50', 'Goals Conceded': '65', 'XG': '47.58', 'Shots': '320', 'Shots On Target': '160', 'Shots On Target Inside the Box': '137', 'Shots On Target Outside the Box': '87', 'Touches in the Opposition Box': '795', 'Penalties Taken (Scored)': '4 (4)', 'Free Kicks Scored': '12', 'Hit Woodwork': '12', 'Crosses (Completed %)': '399 (19%)', 'Interceptions': '284', 'Blocks': '173', 'Clearances': '786', 'Passes': '17,636', 'Long Passes (Completed %)': '2,005 (40%)', 'Corners Taken': '158', 'Dribbles (Completed %)': '739 (56%)', 'Duels Won': '2,000', 'Aerial Duels Won': '448', 'Red Cards': '4', 'Yellow Cards': '100', 'Fouls': '476', 'Offsides': '78', 'Own Goals': '3'}]"
